"subject_id","trial_type","trial_type_order","trial_index","question_index","response","itemA","itemB","categoryA","categoryB","attention_check","correct_response","original_trial_index","original_question_index","attention_check_id","correct","x","y","item"
"subj_01","causation","first",2,25,100,"reach for something","experience pain","physical","physiological",FALSE,NA,5,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",2,26,96,"choose what to do","experience pain","cognitive","physiological",FALSE,NA,5,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",2,27,76,"jump up and down","experience pain","physical","physiological",FALSE,NA,5,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",2,28,75,"become hungry","experience pain","physiological","physiological",FALSE,NA,5,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",2,29,100,"see something","experience pain","cognitive","physiological",FALSE,NA,5,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",2,30,75,"sit down","experience pain","physical","physiological",FALSE,NA,5,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",3,31,73,"kick something","remember something","physical","cognitive",FALSE,NA,6,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",3,32,74,"reach for something","remember something","physical","cognitive",FALSE,NA,6,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",3,33,100,"hear something","remember something","cognitive","cognitive",FALSE,NA,6,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",3,34,74,"get tired","remember something","physiological","cognitive",FALSE,NA,6,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",3,35,100,"see something","remember something","cognitive","cognitive",FALSE,NA,6,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",3,36,100,"remember something","remember something","cognitive","cognitive",FALSE,NA,6,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",3,37,100,"feel scared","remember something","physiological","cognitive",FALSE,NA,6,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",3,38,100,"take a walk","remember something","physical","cognitive",FALSE,NA,6,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",3,39,100,"experience pain","remember something","physiological","cognitive",FALSE,NA,6,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",3,40,100,"think about something","remember something","cognitive","cognitive",FALSE,NA,6,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",3,41,74,"sit down","remember something","physical","cognitive",FALSE,NA,6,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",3,42,73,"jump up and down","remember something","physical","cognitive",FALSE,NA,6,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",3,43,78,"become hungry","remember something","physiological","cognitive",FALSE,NA,6,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",3,44,75,"choose what to do","remember something","cognitive","cognitive",FALSE,NA,6,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",3,45,75,"get sick","remember something","physiological","cognitive",FALSE,NA,6,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",4,46,100,"get tired","get tired","physiological","physiological",FALSE,NA,7,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",4,47,100,"take a walk","get tired","physical","physiological",FALSE,NA,7,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",4,48,48,"remember something","get tired","cognitive","physiological",FALSE,NA,7,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",4,49,77,"kick something","get tired","physical","physiological",FALSE,NA,7,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",4,50,69,"reach for something","get tired","physical","physiological",FALSE,NA,7,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",4,51,100,"get sick","get tired","physiological","physiological",FALSE,NA,7,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",4,52,86,"feel scared","get tired","physiological","physiological",FALSE,NA,7,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",4,53,81,"experience pain","get tired","physiological","physiological",FALSE,NA,7,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",4,54,0,NA,NA,NA,NA,TRUE,0,7,"8",1,TRUE,NA,NA,NA
"subj_01","causation","first",4,55,64,"sit down","get tired","physical","physiological",FALSE,NA,7,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",4,56,61,"see something","get tired","cognitive","physiological",FALSE,NA,7,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",4,57,76,"think about something","get tired","cognitive","physiological",FALSE,NA,7,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",4,58,79,"choose what to do","get tired","cognitive","physiological",FALSE,NA,7,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",4,59,63,"hear something","get tired","cognitive","physiological",FALSE,NA,7,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",4,60,100,"jump up and down","get tired","physical","physiological",FALSE,NA,7,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",4,61,74,"become hungry","get tired","physiological","physiological",FALSE,NA,7,"15",NA,NA,NA,NA,NA
"subj_01","causation","first",5,62,76,"kick something","take a walk","physical","physical",FALSE,NA,8,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",5,63,75,"experience pain","take a walk","physiological","physical",FALSE,NA,8,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",5,64,75,"jump up and down","take a walk","physical","physical",FALSE,NA,8,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",5,65,76,"remember something","take a walk","cognitive","physical",FALSE,NA,8,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",5,66,26,"reach for something","take a walk","physical","physical",FALSE,NA,8,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",5,67,15,"get tired","take a walk","physiological","physical",FALSE,NA,8,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",5,68,75,"choose what to do","take a walk","cognitive","physical",FALSE,NA,8,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",5,69,33,"become hungry","take a walk","physiological","physical",FALSE,NA,8,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",5,70,95,"see something","take a walk","cognitive","physical",FALSE,NA,8,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",5,71,76,"think about something","take a walk","cognitive","physical",FALSE,NA,8,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",5,72,14,"get sick","take a walk","physiological","physical",FALSE,NA,8,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",5,73,90,"hear something","take a walk","cognitive","physical",FALSE,NA,8,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",5,74,83,"feel scared","take a walk","physiological","physical",FALSE,NA,8,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",5,75,0,"sit down","take a walk","physical","physical",FALSE,NA,8,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",5,76,100,"take a walk","take a walk","physical","physical",FALSE,NA,8,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",6,77,100,"hear something","think about something","cognitive","cognitive",FALSE,NA,9,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",6,78,100,"experience pain","think about something","physiological","cognitive",FALSE,NA,9,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",6,79,100,"jump up and down","think about something","physical","cognitive",FALSE,NA,9,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",6,80,100,"kick something","think about something","physical","cognitive",FALSE,NA,9,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",6,81,100,"choose what to do","think about something","cognitive","cognitive",FALSE,NA,9,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",6,82,80,"reach for something","think about something","physical","cognitive",FALSE,NA,9,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",6,83,91,"become hungry","think about something","physiological","cognitive",FALSE,NA,9,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",6,84,100,"see something","think about something","cognitive","cognitive",FALSE,NA,9,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",6,85,78,"get sick","think about something","physiological","cognitive",FALSE,NA,9,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",6,86,86,"sit down","think about something","physical","cognitive",FALSE,NA,9,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",6,87,100,"feel scared","think about something","physiological","cognitive",FALSE,NA,9,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",6,88,100,"think about something","think about something","cognitive","cognitive",FALSE,NA,9,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",6,89,75,"get tired","think about something","physiological","cognitive",FALSE,NA,9,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",6,90,100,"remember something","think about something","cognitive","cognitive",FALSE,NA,9,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",6,91,92,"take a walk","think about something","physical","cognitive",FALSE,NA,9,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",7,92,77,"think about something","sit down","cognitive","physical",FALSE,NA,10,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",7,93,97,"see something","sit down","cognitive","physical",FALSE,NA,10,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",7,94,100,"experience pain","sit down","physiological","physical",FALSE,NA,10,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",7,95,100,"jump up and down","sit down","physical","physical",FALSE,NA,10,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",7,96,91,"choose what to do","sit down","cognitive","physical",FALSE,NA,10,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",7,97,80,"kick something","sit down","physical","physical",FALSE,NA,10,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",7,98,90,"take a walk","sit down","physical","physical",FALSE,NA,10,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",7,99,100,"sit down","sit down","physical","physical",FALSE,NA,10,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",7,100,100,"get tired","sit down","physiological","physical",FALSE,NA,10,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",7,101,91,"become hungry","sit down","physiological","physical",FALSE,NA,10,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",7,102,98,"remember something","sit down","cognitive","physical",FALSE,NA,10,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",7,103,80,"hear something","sit down","cognitive","physical",FALSE,NA,10,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",7,104,100,"get sick","sit down","physiological","physical",FALSE,NA,10,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",7,105,85,"feel scared","sit down","physiological","physical",FALSE,NA,10,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",7,106,73,"reach for something","sit down","physical","physical",FALSE,NA,10,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",8,107,100,"take a walk","hear something","physical","cognitive",FALSE,NA,11,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",8,108,67,"remember something","hear something","cognitive","cognitive",FALSE,NA,11,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",8,109,66,"think about something","hear something","cognitive","cognitive",FALSE,NA,11,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",8,110,23,"become hungry","hear something","physiological","cognitive",FALSE,NA,11,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",8,111,100,"kick something","hear something","physical","cognitive",FALSE,NA,11,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",8,112,100,"jump up and down","hear something","physical","cognitive",FALSE,NA,11,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",8,113,26,"choose what to do","hear something","cognitive","cognitive",FALSE,NA,11,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",8,114,100,"hear something","hear something","cognitive","cognitive",FALSE,NA,11,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",8,115,72,"feel scared","hear something","physiological","cognitive",FALSE,NA,11,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",8,116,37,"sit down","hear something","physical","cognitive",FALSE,NA,11,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",8,117,31,"get sick","hear something","physiological","cognitive",FALSE,NA,11,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",8,118,75,NA,NA,NA,NA,TRUE,75,11,"11",2,TRUE,NA,NA,NA
"subj_01","causation","first",8,119,25,"experience pain","hear something","physiological","cognitive",FALSE,NA,11,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",8,120,75,"get tired","hear something","physiological","cognitive",FALSE,NA,11,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",8,121,85,"see something","hear something","cognitive","cognitive",FALSE,NA,11,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",8,122,74,"reach for something","hear something","physical","cognitive",FALSE,NA,11,"15",NA,NA,NA,NA,NA
"subj_01","causation","first",9,123,24,"experience pain","see something","physiological","cognitive",FALSE,NA,12,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",9,124,75,"jump up and down","see something","physical","cognitive",FALSE,NA,12,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",9,125,73,"sit down","see something","physical","cognitive",FALSE,NA,12,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",9,126,47,"choose what to do","see something","cognitive","cognitive",FALSE,NA,12,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",9,127,77,"reach for something","see something","physical","cognitive",FALSE,NA,12,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",9,128,76,"get tired","see something","physiological","cognitive",FALSE,NA,12,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",9,129,100,"see something","see something","cognitive","cognitive",FALSE,NA,12,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",9,130,100,"take a walk","see something","physical","cognitive",FALSE,NA,12,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",9,131,76,"kick something","see something","physical","cognitive",FALSE,NA,12,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",9,132,37,"hear something","see something","cognitive","cognitive",FALSE,NA,12,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",9,133,76,"think about something","see something","cognitive","cognitive",FALSE,NA,12,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",9,134,78,"remember something","see something","cognitive","cognitive",FALSE,NA,12,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",9,135,30,"become hungry","see something","physiological","cognitive",FALSE,NA,12,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",9,136,90,"feel scared","see something","physiological","cognitive",FALSE,NA,12,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",9,137,15,"get sick","see something","physiological","cognitive",FALSE,NA,12,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",10,138,80,"kick something","get sick","physical","physiological",FALSE,NA,13,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",10,139,75,"sit down","get sick","physical","physiological",FALSE,NA,13,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",10,140,88,"hear something","get sick","cognitive","physiological",FALSE,NA,13,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",10,141,76,"think about something","get sick","cognitive","physiological",FALSE,NA,13,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",10,142,77,"feel scared","get sick","physiological","physiological",FALSE,NA,13,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",10,143,26,"become hungry","get sick","physiological","physiological",FALSE,NA,13,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",10,144,95,"see something","get sick","cognitive","physiological",FALSE,NA,13,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",10,145,78,"choose what to do","get sick","cognitive","physiological",FALSE,NA,13,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",10,146,81,"get tired","get sick","physiological","physiological",FALSE,NA,13,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",10,147,83,"jump up and down","get sick","physical","physiological",FALSE,NA,13,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",10,148,66,"remember something","get sick","cognitive","physiological",FALSE,NA,13,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",10,149,73,"take a walk","get sick","physical","physiological",FALSE,NA,13,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",10,150,100,"get sick","get sick","physiological","physiological",FALSE,NA,13,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",10,151,92,"experience pain","get sick","physiological","physiological",FALSE,NA,13,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",10,152,0,NA,NA,NA,NA,TRUE,100,13,"14",3,TRUE,NA,NA,NA
"subj_01","causation","first",10,153,27,"reach for something","get sick","physical","physiological",FALSE,NA,13,"15",NA,NA,NA,NA,NA
"subj_01","causation","first",11,154,76,"sit down","become hungry","physical","physiological",FALSE,NA,14,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",11,155,91,"take a walk","become hungry","physical","physiological",FALSE,NA,14,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",11,156,74,"hear something","become hungry","cognitive","physiological",FALSE,NA,14,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",11,157,78,"reach for something","become hungry","physical","physiological",FALSE,NA,14,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",11,158,100,"become hungry","become hungry","physiological","physiological",FALSE,NA,14,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",11,159,74,"experience pain","become hungry","physiological","physiological",FALSE,NA,14,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",11,160,75,"get tired","become hungry","physiological","physiological",FALSE,NA,14,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",11,161,30,"choose what to do","become hungry","cognitive","physiological",FALSE,NA,14,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",11,162,100,"see something","become hungry","cognitive","physiological",FALSE,NA,14,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",11,163,98,"think about something","become hungry","cognitive","physiological",FALSE,NA,14,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",11,164,95,"remember something","become hungry","cognitive","physiological",FALSE,NA,14,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",11,165,19,"kick something","become hungry","physical","physiological",FALSE,NA,14,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",11,166,77,"feel scared","become hungry","physiological","physiological",FALSE,NA,14,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",11,167,91,"jump up and down","become hungry","physical","physiological",FALSE,NA,14,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",11,168,82,"get sick","become hungry","physiological","physiological",FALSE,NA,14,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",12,169,76,"get sick","feel scared","physiological","physiological",FALSE,NA,15,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",12,170,75,"become hungry","feel scared","physiological","physiological",FALSE,NA,15,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",12,171,100,"experience pain","feel scared","physiological","physiological",FALSE,NA,15,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",12,172,76,"jump up and down","feel scared","physical","physiological",FALSE,NA,15,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",12,173,66,"reach for something","feel scared","physical","physiological",FALSE,NA,15,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",12,174,93,"choose what to do","feel scared","cognitive","physiological",FALSE,NA,15,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",12,175,74,"sit down","feel scared","physical","physiological",FALSE,NA,15,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",12,176,75,"take a walk","feel scared","physical","physiological",FALSE,NA,15,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",12,177,100,"hear something","feel scared","cognitive","physiological",FALSE,NA,15,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",12,178,26,"get tired","feel scared","physiological","physiological",FALSE,NA,15,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",12,179,76,"kick something","feel scared","physical","physiological",FALSE,NA,15,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",12,180,89,"remember something","feel scared","cognitive","physiological",FALSE,NA,15,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",12,181,100,"think about something","feel scared","cognitive","physiological",FALSE,NA,15,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",12,182,100,"feel scared","feel scared","physiological","physiological",FALSE,NA,15,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",12,183,100,"see something","feel scared","cognitive","physiological",FALSE,NA,15,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",13,184,1,"sit down","jump up and down","physical","physical",FALSE,NA,16,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",13,185,26,"think about something","jump up and down","cognitive","physical",FALSE,NA,16,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",13,186,4,"experience pain","jump up and down","physiological","physical",FALSE,NA,16,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",13,187,25,"kick something","jump up and down","physical","physical",FALSE,NA,16,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",13,188,72,"see something","jump up and down","cognitive","physical",FALSE,NA,16,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",13,189,75,"hear something","jump up and down","cognitive","physical",FALSE,NA,16,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",13,190,6,"become hungry","jump up and down","physiological","physical",FALSE,NA,16,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",13,191,20,"reach for something","jump up and down","physical","physical",FALSE,NA,16,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",13,192,20,"take a walk","jump up and down","physical","physical",FALSE,NA,16,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",13,193,1,"get sick","jump up and down","physiological","physical",FALSE,NA,16,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",13,194,0,"get tired","jump up and down","physiological","physical",FALSE,NA,16,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",13,195,10,"feel scared","jump up and down","physiological","physical",FALSE,NA,16,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",13,196,19,"choose what to do","jump up and down","cognitive","physical",FALSE,NA,16,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",13,197,100,"jump up and down","jump up and down","physical","physical",FALSE,NA,16,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",13,198,100,NA,NA,NA,NA,TRUE,0,16,"14",4,TRUE,NA,NA,NA
"subj_01","causation","first",13,199,24,"remember something","jump up and down","cognitive","physical",FALSE,NA,16,"15",NA,NA,NA,NA,NA
"subj_01","causation","first",14,200,80,"sit down","choose what to do","physical","cognitive",FALSE,NA,17,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",14,201,59,"reach for something","choose what to do","physical","cognitive",FALSE,NA,17,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",14,202,80,"become hungry","choose what to do","physiological","cognitive",FALSE,NA,17,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",14,203,79,"get sick","choose what to do","physiological","cognitive",FALSE,NA,17,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",14,204,85,"remember something","choose what to do","cognitive","cognitive",FALSE,NA,17,"4",NA,NA,NA,NA,NA
"subj_01","causation","first",14,205,22,"get tired","choose what to do","physiological","cognitive",FALSE,NA,17,"5",NA,NA,NA,NA,NA
"subj_01","causation","first",14,206,26,"hear something","choose what to do","cognitive","cognitive",FALSE,NA,17,"6",NA,NA,NA,NA,NA
"subj_01","causation","first",14,207,3,"jump up and down","choose what to do","physical","cognitive",FALSE,NA,17,"7",NA,NA,NA,NA,NA
"subj_01","causation","first",14,208,81,"take a walk","choose what to do","physical","cognitive",FALSE,NA,17,"8",NA,NA,NA,NA,NA
"subj_01","causation","first",14,209,85,"see something","choose what to do","cognitive","cognitive",FALSE,NA,17,"9",NA,NA,NA,NA,NA
"subj_01","causation","first",14,210,86,"experience pain","choose what to do","physiological","cognitive",FALSE,NA,17,"10",NA,NA,NA,NA,NA
"subj_01","causation","first",14,211,100,"choose what to do","choose what to do","cognitive","cognitive",FALSE,NA,17,"11",NA,NA,NA,NA,NA
"subj_01","causation","first",14,212,78,"kick something","choose what to do","physical","cognitive",FALSE,NA,17,"12",NA,NA,NA,NA,NA
"subj_01","causation","first",14,213,79,"think about something","choose what to do","cognitive","cognitive",FALSE,NA,17,"13",NA,NA,NA,NA,NA
"subj_01","causation","first",14,214,78,"feel scared","choose what to do","physiological","cognitive",FALSE,NA,17,"14",NA,NA,NA,NA,NA
"subj_01","causation","first",15,215,85,"get tired","reach for something","physiological","physical",FALSE,NA,18,"0",NA,NA,NA,NA,NA
"subj_01","causation","first",15,216,100,"reach for something","reach for something","physical","physical",FALSE,NA,18,"1",NA,NA,NA,NA,NA
"subj_01","causation","first",15,217,73,"kick something","reach for something","physical","physical",FALSE,NA,18,"2",NA,NA,NA,NA,NA
"subj_01","causation","first",15,218,90,"sit down","reach for something","physical","physical",FALSE,NA,18,"3",NA,NA,NA,NA,NA
"subj_01","causation","first",15,219,89,"hear something","reach for something","cognitive","physical",FALSE,NA,18,"4",NA,NA,NA,NA,NA
