"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","49981","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","2255","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","get tired","jump up and down","feel scared","<p style=""font-size: 25px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","51828","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","1846","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","hear something","take a walk","see something","<p style=""font-size: 25px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","57105","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","5275","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","experience pain","kick something","get tired","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","64337","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","7230","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","reach for something","become hungry","kick something","<p style=""font-size: 25px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","67517","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","3179","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","take a walk","think about something","jump up and down","<p style=""font-size: 25px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","70509","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","2990","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","feel scared","see something","get tired","<p style=""font-size: 25px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","74768","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","4258","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","choose what to do","experience pain","remember something","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","80349","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","5579","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select ""the ability to <strong>choose what to do</strong>"".</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","18","2.1.0","89305","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","8955","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","become hungry","take a walk","feel scared","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","100089","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","","10783","","","[{""page_index"":0,""viewing_time"":10782}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","132209","E05FC54B21744DFD975E9C5BF07D9A5C","","019a0831-62fe-74e3-9f5a-266829f91758","demographics_survey","32114","","{""feedback"":""The main factor was thinking about which of the two options connected to the first ability more."",""age"":""45"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","The main factor was thinking about which of the two options connected to the first ability more.","45","Non-Hispanic","Male","White"
