"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","78217","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","4575","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","experience pain","sit down","become hungry","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","87175","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","8957","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","choose what to do","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","90558","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3381","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","think about something","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","93613","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3053","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","take a walk","get tired","jump up and down","<p style=""font-size: 25px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","97131","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3516","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","remember something","feel scared","hear something","<p style=""font-size: 25px;"">The ability to <strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","103232","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","6100","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select ""the ability to <strong>choose what to do</strong>"".</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","16","2.1.0","106547","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3313","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","jump up and down","get tired","take a walk","<p style=""font-size: 25px;"">The ability to <strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","109720","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3172","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","get sick","sit down","become hungry","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","116447","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","6725","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","sit down","think about something","jump up and down","<p style=""font-size: 25px;"">The ability to <strong>think about something</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","122964","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","6515","","","[{""page_index"":0,""viewing_time"":6515}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","154101","4C3D31F7D4E84BDBB9BC4B1657CE24ED","","019a08eb-2e9e-73d9-8903-936d45d7eccc","demographics_survey","31133","","{""feedback"":""how related the action could be to the other one"",""age"":""37"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","how related the action could be to the other one","37","Non-Hispanic","Male","White"
