"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","49407","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","2841","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","1","","preceding","get sick","see something","get tired","<p style=""font-size: 25px;"">The ability to <strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","52996","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3587","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","0","","preceding","reach for something","become hungry","kick something","<p style=""font-size: 25px;"">The ability to <strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","56745","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3747","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","0","","preceding","feel scared","see something","get tired","<p style=""font-size: 25px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","58720","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","1973","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","1","","preceding","get tired","jump up and down","feel scared","<p style=""font-size: 25px;"">The ability to <strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","65300","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","6578","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","0","","preceding","think about something","get sick","remember something","<p style=""font-size: 25px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","68260","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","2959","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","1","","preceding","choose what to do","experience pain","remember something","<p style=""font-size: 25px;"">The ability to <strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","70938","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","2677","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","1","","preceding","hear something","take a walk","see something","<p style=""font-size: 25px;"">The ability to <strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","75121","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","4181","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select ""the ability to <strong>choose what to do</strong>"".</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","18","2.1.0","78748","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","3625","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>The creature has one of the following two abilities, and not the other. <br>Which of these two abilities do you think the creature also has?</p>","0","","preceding","jump up and down","see something","sit down","<p style=""font-size: 25px;"">The ability to <strong>sit down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","81097","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","","2348","","","[{""page_index"":0,""viewing_time"":2348}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","104802","8D63FEE41D65498E8A4EB55309E3A39F","","019a08eb-2e9e-73d9-8903-936d45d7eccc","demographics_survey","23702","","{""feedback"":""I just choose whatever was similar enough to the initial prompt"",""age"":""21"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I just choose whatever was similar enough to the initial prompt","21","Non-Hispanic","Male","White"
