"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","54461","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4761","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","11","2.0.0","58567","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4104","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","reach for something","become hungry","50","","",""
"","","","","","html-slider-response","12","2.0.0","64163","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5594","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","13","2.0.0","68039","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3874","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","14","2.0.0","71107","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3066","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","15","2.0.0","76221","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5112","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","16","2.0.0","79631","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3407","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","17","2.0.0","83349","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3716","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","18","2.0.0","87751","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4401","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","19","2.0.0","90613","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2860","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","20","2.0.0","93609","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2995","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","21","2.0.0","96764","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3154","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","97","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","22","2.0.0","104088","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7322","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","23","2.0.0","109410","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5320","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","9","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","24","2.0.0","115894","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6483","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","118457","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2561","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","26","2.0.0","122430","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3972","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","27","2.0.0","126619","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4188","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","28","2.0.0","129912","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3291","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","29","2.0.0","132747","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2833","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","30","2.0.0","137645","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4897","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","31","2.0.0","140275","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2628","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","32","2.0.0","144375","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4097","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","33","2.0.0","149518","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5143","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","34","2.0.0","153946","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4426","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","choose what to do","","50","remember something","",""
"","","","","","instructions","35","2.0.0","155508","A58C7AD722694AA5BAE29F3E2AF124CD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","1560","","","[{""page_index"":0,""viewing_time"":1560}]","","","","","","",""
