"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","81197","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5674","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","11","2.0.0","86565","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5366","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","take a walk","","50","think about something","",""
"","","","","","html-slider-response","12","2.0.0","93764","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7198","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","13","2.0.0","98677","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4911","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","27","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","14","2.0.0","103309","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4631","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","15","2.0.0","109333","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6022","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","16","2.0.0","114452","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5118","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","17","2.0.0","118156","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3703","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","18","2.0.0","121800","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3643","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","remember something","","50","take a walk","",""
"","","","","","html-slider-response","19","2.0.0","128777","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6975","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","20","2.0.0","133061","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4282","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","21","2.0.0","138681","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5619","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","22","2.0.0","142813","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4131","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","23","2.0.0","150525","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7711","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","24","2.0.0","158133","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7607","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","161965","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3831","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","27","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","26","2.0.0","166117","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4151","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","30","","causal","jump up and down","","50","think about something","",""
"","","","","","html-slider-response","27","2.0.0","170561","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4442","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","reach for something","kick something","50","","",""
"","","","","","html-slider-response","28","2.0.0","176837","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6275","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","choose what to do","","50","feel scared","",""
"","","","","","html-slider-response","29","2.0.0","185701","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8862","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","30","2.0.0","191085","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5383","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","31","2.0.0","194977","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3891","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","32","2.0.0","202521","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7543","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","33","2.0.0","206548","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4026","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","34","2.0.0","210685","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4135","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","kick something","","50","think about something","",""
"","","","","","instructions","35","2.0.0","215757","B5900B0808DD42ED83FC37F090CEEECA","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5071","","","[{""page_index"":0,""viewing_time"":5071}]","","","","","","",""
