"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","13","2.0.0","594391","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","10209","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","14","2.0.0","601678","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7285","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","become hungry","","50","take a walk","",""
"","","","","","html-slider-response","15","2.0.0","633922","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","32243","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","16","2.0.0","647488","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13565","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","jump up and down","sit down","50","","",""
"","","","","","html-slider-response","17","2.0.0","661162","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13673","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","18","2.0.0","700842","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","39679","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","19","2.0.0","716256","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","15413","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","20","2.0.0","723708","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7451","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","21","2.0.0","744933","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","21223","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","22","2.0.0","750332","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5398","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","23","2.0.0","758058","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7725","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","24","2.0.0","764556","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6496","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","769723","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5167","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","causal","jump up and down","","50","think about something","",""
"","","","","","html-slider-response","26","2.0.0","774636","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4912","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","27","2.0.0","778180","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3543","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","28","2.0.0","782322","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4141","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","29","2.0.0","785511","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3187","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","30","2.0.0","788900","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3389","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","31","2.0.0","795468","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6567","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","81","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","32","2.0.0","799252","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3782","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","get sick","get tired","50","","",""
"","","","","","html-slider-response","33","2.0.0","802914","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3662","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","34","2.0.0","806222","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3306","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","","50","see something","",""
"","","","","","instructions","35","2.0.0","810908","10A5003511384272841B45BF84B4EC16","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4685","","","[{""page_index"":0,""viewing_time"":4685}]","","","","","","",""
