"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","241049","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3246","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","11","2.0.0","244624","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3574","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","12","2.0.0","247852","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3227","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","13","2.0.0","252777","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4924","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","get sick","get tired","50","","",""
"","","","","","html-slider-response","14","2.0.0","258153","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5375","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","15","2.0.0","262127","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3973","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","16","2.0.0","265016","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2888","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","causal","remember something","","50","take a walk","",""
"","","","","","html-slider-response","17","2.0.0","269992","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4975","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","18","2.0.0","275691","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5698","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","19","2.0.0","281444","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5752","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","",""
"","","","","","html-slider-response","20","2.0.0","283797","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2352","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","21","2.0.0","317622","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","33824","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","22","2.0.0","320005","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2382","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","79","","causal","become hungry","","50","take a walk","",""
"","","","","","html-slider-response","23","2.0.0","324848","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4842","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","24","2.0.0","328660","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3811","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","332329","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3668","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","26","2.0.0","335620","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3290","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","27","2.0.0","338314","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2693","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","28","2.0.0","342154","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3839","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","29","2.0.0","346527","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4372","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","30","2.0.0","350417","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3889","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","31","2.0.0","353049","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2631","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","32","2.0.0","355498","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2448","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","33","2.0.0","357744","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2245","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","34","2.0.0","360301","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2556","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","","50","kick something","",""
"","","","","","instructions","35","2.0.0","365660","88DB7AE457FF4721B15869E20E3B8E96","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5358","","","[{""page_index"":0,""viewing_time"":5358}]","","","","","","",""
