"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","133067","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3174","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","11","2.0.0","138827","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5758","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","12","2.0.0","142475","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3647","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","13","2.0.0","145347","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2870","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","14","2.0.0","151211","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5862","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","15","2.0.0","155075","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3863","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","16","2.0.0","163803","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8727","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","17","2.0.0","174187","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","10382","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","18","2.0.0","178202","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4015","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","19","2.0.0","183618","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5415","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","20","2.0.0","186459","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2839","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","21","2.0.0","189434","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2975","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","22","2.0.0","192490","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3055","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","",""
"","","","","","html-slider-response","23","2.0.0","197106","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4615","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","24","2.0.0","200586","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3479","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","203242","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2655","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","26","2.0.0","206546","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3303","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","remember something","","50","take a walk","",""
"","","","","","html-slider-response","27","2.0.0","209778","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3231","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","28","2.0.0","213074","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3295","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","29","2.0.0","215618","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2543","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","30","2.0.0","218442","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2823","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","become hungry","","50","take a walk","",""
"","","","","","html-slider-response","31","2.0.0","221770","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3327","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","reach for something","","50","become hungry","",""
"","","","","","html-slider-response","32","2.0.0","337817","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","116046","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","33","2.0.0","340705","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2886","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","reach for something","kick something","50","","",""
"","","","","","html-slider-response","34","2.0.0","344561","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3855","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","","50","see something","",""
"","","","","","instructions","35","2.0.0","346825","D04F6CB04CD04617BC6683C605093ECB","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2263","","","[{""page_index"":0,""viewing_time"":2263}]","","","","","","",""
