"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","91806","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9098","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","11","2.0.0","97162","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5352","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","12","2.0.0","102497","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5331","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","13","2.0.0","107795","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5295","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","14","2.0.0","113423","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5625","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","15","2.0.0","118965","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5539","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","16","2.0.0","123232","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4262","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","17","2.0.0","128044","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4808","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","",""
"","","","","","html-slider-response","18","2.0.0","132291","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4244","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","19","2.0.0","139611","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7317","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","20","2.0.0","143458","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3843","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","72","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","21","2.0.0","149379","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5918","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","22","2.0.0","156838","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7454","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","23","2.0.0","162680","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5838","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","24","2.0.0","168243","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5560","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","173073","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4827","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","26","2.0.0","177713","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4636","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","27","2.0.0","182472","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4755","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","28","2.0.0","186649","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4174","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","29","2.0.0","192422","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5769","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","30","2.0.0","196960","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4535","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","31","2.0.0","200649","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3685","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","32","2.0.0","204438","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3785","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","33","2.0.0","211167","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6726","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","34","2.0.0","214943","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3772","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","instructions","35","2.0.0","228835","3D75B1F60CC042A08D1F71FEBE44E5FD","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13888","","","[{""page_index"":0,""viewing_time"":13888}]","","","","","","",""
