"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","84334","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4724","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","11","2.0.0","88332","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3997","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","12","2.0.0","94557","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6224","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","13","2.0.0","99387","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4829","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","59","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","14","2.0.0","172416","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","73028","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","15","2.0.0","177441","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5024","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","16","2.0.0","182878","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5436","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","17","2.0.0","191203","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8324","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","18","2.0.0","194406","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3202","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","19","2.0.0","200593","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6186","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","20","2.0.0","204553","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3959","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","21","2.0.0","208011","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3457","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","22","2.0.0","211784","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3772","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","23","2.0.0","217716","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5931","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","24","2.0.0","222576","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4859","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","229295","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6719","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","26","2.0.0","236278","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6982","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","hear something","take a walk","50","","",""
"","","","","","html-slider-response","27","2.0.0","239878","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3598","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","28","2.0.0","245601","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5722","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","29","2.0.0","264216","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","18614","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","30","2.0.0","268709","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4493","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","31","2.0.0","273577","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4867","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","32","2.0.0","278669","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5091","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","33","2.0.0","283251","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4582","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","9","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","34","2.0.0","287249","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3997","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","",""
"","","","","","instructions","35","2.0.0","294577","98B5E42FE2DB421E87850A708B590B36","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7327","","","[{""page_index"":0,""viewing_time"":7327}]","","","","","","",""
