"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","10","2.0.0","321332","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5531","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","11","2.0.0","325998","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4663","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","12","2.0.0","328749","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2749","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","79","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","13","2.0.0","332079","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3328","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","14","2.0.0","350265","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","18185","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","30","","similar","jump up and down","","50","sit down","",""
"","","","","","html-slider-response","15","2.0.0","363446","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13180","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","16","2.0.0","367382","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3935","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","17","2.0.0","372615","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5231","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","18","2.0.0","375732","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3115","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","become hungry","take a walk","50","","",""
"","","","","","html-slider-response","19","2.0.0","377931","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2197","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","97","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","20","2.0.0","380830","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2897","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","21","2.0.0","384216","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3384","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","experience pain","","50","feel scared","",""
"","","","","","html-slider-response","22","2.0.0","386565","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2347","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","78","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","23","2.0.0","401116","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","14549","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","24","2.0.0","436817","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","35699","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","440065","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3246","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","26","2.0.0","444598","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4531","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","similar","choose what to do","","50","remember something","",""
"","","","","","html-slider-response","27","2.0.0","458149","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","13549","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","7","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","28","2.0.0","463099","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4948","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","97","","causal","get tired","jump up and down","50","","",""
"","","","","","html-slider-response","29","2.0.0","468133","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5032","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","kick something","","50","jump up and down","",""
"","","","","","html-slider-response","30","2.0.0","471564","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3429","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","6","","similar","become hungry","","50","experience pain","",""
"","","","","","html-slider-response","31","2.0.0","475398","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3833","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","32","2.0.0","505716","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","30316","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","think about something","take a walk","50","","",""
"","","","","","html-slider-response","33","2.0.0","510582","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4864","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","34","2.0.0","513564","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2981","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","instructions","35","2.0.0","520465","C5B3E7A730BC4E0CB6411E466671907B","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6899","","","[{""page_index"":0,""viewing_time"":6899}]","","","","","","",""
