"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","13","2.0.0","741215","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2239","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","",""
"","","","","","html-slider-response","14","2.0.0","743551","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2335","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","feel scared","see something","50","","",""
"","","","","","html-slider-response","15","2.0.0","746287","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2735","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","choose what to do","feel scared","50","","",""
"","","","","","html-slider-response","16","2.0.0","749375","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3087","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","sit down","","50","jump up and down","",""
"","","","","","html-slider-response","17","2.0.0","883567","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","134192","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","",""
"","","","","","html-slider-response","18","2.0.0","887815","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4247","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","take a walk","think about something","50","","",""
"","","","","","html-slider-response","19","2.0.0","891383","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3567","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","get sick","see something","50","","",""
"","","","","","html-slider-response","20","2.0.0","896127","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4743","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","","50","jump up and down","",""
"","","","","","html-slider-response","21","2.0.0","900127","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3999","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","get sick","","50","get tired","",""
"","","","","","html-slider-response","22","2.0.0","902831","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2703","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","kick something","50","","",""
"","","","","","html-slider-response","23","2.0.0","905847","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3015","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","","50","remember something","",""
"","","","","","html-slider-response","24","2.0.0","908895","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3047","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","913183","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4287","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","get tired","","50","feel scared","",""
"","","","","","html-slider-response","26","2.0.0","915527","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2343","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","see something","take a walk","50","","",""
"","","","","","html-slider-response","27","2.0.0","921583","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6055","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","43","","similar","hear something","","50","see something","",""
"","","","","","html-slider-response","28","2.0.0","925607","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4023","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","feel scared","","50","become hungry","",""
"","","","","","html-slider-response","29","2.0.0","930319","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4711","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","similar","see something","","50","hear something","",""
"","","","","","html-slider-response","30","2.0.0","934191","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3872","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","44","","similar","reach for something","","50","kick something","",""
"","","","","","html-slider-response","31","2.0.0","937303","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3111","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","remember something","take a walk","50","","",""
"","","","","","html-slider-response","32","2.0.0","942031","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4727","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","kick something","think about something","50","","",""
"","","","","","html-slider-response","33","2.0.0","946063","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4031","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","99","","causal","jump up and down","think about something","50","","",""
"","","","","","html-slider-response","34","2.0.0","949455","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3391","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","",""
"","","","","","instructions","35","2.0.0","951743","EAA954FB62E4448FA976A1B15BFB4830","","5824a839-7f6f-4f19-93f6-b180e10098cf","","2287","","","[{""page_index"":0,""viewing_time"":2287}]","","","","","","",""
