"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","12","2.0.0","177287","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","9187","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","take a walk","","50","think about something","",""
"","","","","","html-slider-response","13","2.0.0","183356","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6066","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","5","","similar","take a walk","jump up and down","50","","",""
"","","","","","html-slider-response","14","2.0.0","192276","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8917","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","causal","get tired","","50","jump up and down","",""
"","","","","","html-slider-response","15","2.0.0","197995","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5716","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","27","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","16","2.0.0","203706","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5709","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","kick something","jump up and down","50","","",""
"","","","","","html-slider-response","17","2.0.0","209969","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6260","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","98","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","18","2.0.0","217063","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7091","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","hear something","see something","50","","",""
"","","","","","html-slider-response","19","2.0.0","231781","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","14716","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","20","2.0.0","239705","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7921","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","45","","causal","choose what to do","","50","feel scared","",""
"","","","","","html-slider-response","21","2.0.0","248438","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8730","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","causal","kick something","","50","think about something","",""
"","","","","","html-slider-response","22","2.0.0","252736","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4295","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","23","2.0.0","258110","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5372","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","24","2.0.0","266923","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","8810","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""definitely no""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.0.0","272468","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5543","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","26","2.0.0","278054","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","5583","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","27","2.0.0","284841","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6784","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","similar","get tired","feel scared","50","","",""
"","","","","","html-slider-response","28","2.0.0","289713","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4869","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","29","2.0.0","297463","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7747","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","similar","sit down","jump up and down","50","","",""
"","","","","","html-slider-response","30","2.0.0","301877","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","4412","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","31","2.0.0","305731","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","3851","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","causal","hear something","","50","take a walk","",""
"","","","","","html-slider-response","32","2.0.0","312780","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7046","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","similar","remember something","think about something","50","","",""
"","","","","","html-slider-response","33","2.0.0","319990","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7208","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","34","2.0.0","326402","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","6410","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","44","","similar","reach for something","kick something","50","","",""
"","","","","","instructions","35","2.0.0","334030","D8F23F7E42294B9592FFB849ED015E1F","","5824a839-7f6f-4f19-93f6-b180e10098cf","","7625","","","[{""page_index"":0,""viewing_time"":7624}]","","","","","","",""
