"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","126862","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6463","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","77","","counterfactual","see something","take a walk","50","77","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","132149","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5286","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","25","","counterfactual","get sick","see something","50","25","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","137598","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5447","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","0","","counterfactual","take a walk","think about something","50","0","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","141446","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3847","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","0","","counterfactual","think about something","get sick","50","0","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","145053","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3606","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","become hungry","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","156117","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11063","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","16","2.1.0","161006","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4887","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","17","2.1.0","167628","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6622","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","100","","similarity","see something","","50","100","hear something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","175556","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7926","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","23","","counterfactual","experience pain","kick something","50","23","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","180756","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5199","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","24","","counterfactual","remember something","take a walk","50","24","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","185644","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4887","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","22","","counterfactual","jump up and down","see something","50","22","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","198756","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13111","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","78","","counterfactual","choose what to do","experience pain","50","78","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","204844","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6086","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","76","","counterfactual","hear something","take a walk","50","76","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","556108","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","351272","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","23","","similarity","think about something","","50","23","remember something","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","561451","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5341","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","24","","counterfactual","kick something","think about something","50","24","","","","","","","",""
"","","","","","html-slider-response","25","2.1.0","567579","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6127","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","98","","similarity","hear something","","50","98","see something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","575307","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7727","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","75","","similarity","jump up and down","","50","75","sit down","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","581883","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6575","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","77","","similarity","kick something","","50","77","sit down","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","587155","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5270","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","76","","similarity","get tired","","50","76","feel scared","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","591915","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4759","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","26","","counterfactual","feel scared","see something","50","26","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","598027","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6111","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","76","","similarity","take a walk","","50","76","sit down","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","604147","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6120","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","22","","similarity","remember something","","50","22","think about something","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","610490","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6342","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","23","","similarity","experience pain","","50","23","get tired","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","617609","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7119","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","100","","similarity","become hungry","","50","100","feel scared","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","625946","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8335","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","25","","counterfactual","get tired","jump up and down","50","25","","","","","","","",""
"","","","","","instructions","35","2.1.0","638218","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12271","","","[{""page_index"":0,""viewing_time"":12271}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","701500","C7D7010F49734BE1AAD2F430E65F8320","0198e2e6-6f31-72fb-a6d2-2b3ecbf71823","0198e2d6-5c2e-73f5-8451-25a6796d814f","demographics_survey","63281","","{""feedback"":""I tried to read each situation carefully and decide on the cause and effect relationship, if there was one"",""age"":""49"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","I tried to read each situation carefully and decide on the cause and effect relationship, if there was one","49","Non-Hispanic","Female","White"
