"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","54587","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3503","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","57195","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2607","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","59483","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2287","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","61955","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2471","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","64699","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2743","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","69275","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4575","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","71907","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2631","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","74291","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2383","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","77219","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2927","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","79667","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2447","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","81683","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2015","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","83691","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2007","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","85675","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1983","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","90027","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4351","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","31","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","95579","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5551","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","98307","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2727","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","101219","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2911","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","103915","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2695","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","106435","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2519","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","109067","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2631","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","111147","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2079","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","113147","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1999","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","115635","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2487","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","120091","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4455","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","122707","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2615","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","125715","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3007","","","[{""page_index"":0,""viewing_time"":3007}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","141596","EB4B7D574C394414BB40304968ADDED3","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","15879","","{""feedback"":""If it made logical sense to a degree"",""age"":""24"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","If it made logical sense to a degree","24","Non-Hispanic","Male","White"
