"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","271498","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3557","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","sit down","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","275346","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3847","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","279028","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3680","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","283141","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4112","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","286760","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3618","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","291784","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5023","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","causal","take a walk","","50","think about something","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","298403","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6617","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","302686","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4282","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","307063","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4376","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","similar","get sick","get tired","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","311346","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4283","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","315348","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4001","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","319149","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3800","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","322801","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3650","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","326259","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3457","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","33","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","330075","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3815","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","333158","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3083","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","337550","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4391","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","342012","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4460","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","346787","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4774","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","89","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","350212","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3424","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","353997","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3784","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","357969","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3971","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","360982","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3012","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","53","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","363677","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2693","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","366823","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3145","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","35","","similar","reach for something","kick something","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","371379","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4555","","","[{""page_index"":0,""viewing_time"":4555}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","406633","A70D634B746143A6A85C9439962184D4","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","35254","","{""feedback"":""I tried to decide if the scenario was logical."",""age"":""57"",""gender"":""Female"",""other_gender"":"""",""other_race"":""biracial"",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I tried to decide if the scenario was logical.","57","Non-Hispanic","Female","biracial"
