"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","50976","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4302","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","92","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","55907","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4929","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","60299","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4391","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","64365","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4064","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","67355","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2988","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","246324","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","178967","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","249928","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3603","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","257549","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7620","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","261202","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3652","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","266589","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5385","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","272274","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5683","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","274827","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2552","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","278326","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3498","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","92","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","282304","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3976","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","289186","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6881","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","292218","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3030","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","7","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","295371","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3152","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","96","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","348987","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","53615","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","351733","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2745","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","354504","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2770","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","362321","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7815","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","74","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","367266","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4944","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","370104","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2836","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","94","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","374904","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4799","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","36","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","378493","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3588","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","instructions","35","2.1.0","380584","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2089","","","[{""page_index"":0,""viewing_time"":2089}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","403439","1BF219FD16654D2984BCAD607B5A595C","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","22848","","{""feedback"":""if it made sense or not or had a certain connection with something"",""age"":""40"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","if it made sense or not or had a certain connection with something","40","Non-Hispanic","Male","White"
