"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","17","2.1.0","108579","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3739","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","113718","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5137","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","117992","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4273","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","122718","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4725","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","128747","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6027","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","134214","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5465","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","4","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","137660","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3444","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","142425","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4763","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","146329","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3902","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","152092","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5762","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","158454","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6360","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","163662","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5206","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","169371","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5708","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","174455","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5083","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","178696","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4239","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","182121","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3423","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","185113","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2991","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","188717","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3602","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","instructions","35","2.1.0","194442","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5723","","","[{""page_index"":0,""viewing_time"":5723}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","240780","038E4ADD06304F0DB3B752923ED9CBD8","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","46335","","{""feedback"":""I thought about if the actions could reasonably be related causally."",""age"":""46"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I thought about if the actions could reasonably be related causally.","46","Non-Hispanic","Female","White"
