"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","13","2.1.0","76350","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4108","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","80288","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3936","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","46","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","83798","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3506","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","87497","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3696","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","90677","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3177","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","2","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","94104","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3425","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","9","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","97136","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3029","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","101313","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4174","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","106610","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5294","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","111857","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5244","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","114682","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2823","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","84","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","118586","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3902","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","123380","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4792","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","126946","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3561","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","132152","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5203","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","136295","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4140","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","139647","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3350","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","16","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","142859","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3209","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","146409","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3547","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","151532","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5121","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","154431","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2896","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","85","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","160065","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5631","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","instructions","35","2.1.0","164438","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4372","","","[{""page_index"":0,""viewing_time"":4371}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","190763","10CE2C83A0484DB6932BDA88A68CFBE6","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","26320","","{""feedback"":""I looked at how the two statements went together and if they made sense for the actions. "",""age"":""38"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I looked at how the two statements went together and if they made sense for the actions. ","38","Non-Hispanic","Female","White"
