"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","14","2.1.0","89127","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3910","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","92553","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3424","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","56","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","97139","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4585","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","66","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","102369","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5228","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","95","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","106599","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4228","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","reach for something","kick something","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","110008","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3408","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","112957","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2948","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","118617","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5658","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","122317","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3698","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","choose what to do","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","125573","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3255","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","130002","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4427","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","134945","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4942","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","20","","similar","see something","hear something","50","","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","137733","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2786","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","147821","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","10087","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","151142","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3319","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","154265","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3122","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","hear something","see something","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","157840","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3573","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","161772","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3930","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","166156","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4382","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","causal","experience pain","","50","kick something","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","169926","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3768","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","causal","reach for something","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","174973","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5045","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","take a walk","","50","think about something","","","","","","",""
"","","","","","instructions","35","2.1.0","178795","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3821","","","[{""page_index"":0,""viewing_time"":3821}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","219503","9397C8A8B2CF4431BB57EC9461FC0DA5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","40694","","{""feedback"":""I just went with what made the most sense to me."",""age"":""39"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I just went with what made the most sense to me.","39","Non-Hispanic","Female","White"
