"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","15","2.1.0","139828","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7255","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","149747","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9916","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","154971","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5221","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","160906","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5933","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","166369","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5461","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","172833","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6464","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","179730","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6894","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","185394","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5662","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","191075","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5679","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","21","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","199387","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8310","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","207706","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8318","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","39","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","212912","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5205","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","87","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","217242","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4328","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","222204","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4958","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","229154","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6948","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","235097","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5941","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","240641","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5542","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","246499","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5856","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","251313","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4812","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","257961","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6646","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","267634","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9669","","","[{""page_index"":0,""viewing_time"":9669}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","305020","4EFF0C55886D4D5DB373C46B17F00B30","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","37381","","{""feedback"":""How I would respond in each situation."",""age"":""66"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","How I would respond in each situation.","66","Non-Hispanic","Male","White"
