"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","18","2.1.0","137221","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2330","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","141612","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4390","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","145282","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3669","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","148157","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2874","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","152148","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3989","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","155039","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2890","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","158654","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3613","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","213602","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","54947","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","22","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","216111","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2508","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","35","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","218891","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2779","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","221449","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2557","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","280138","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","58688","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","283815","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3675","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","285363","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1546","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","23","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","288733","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3369","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","290618","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1883","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","19","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","294505","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3886","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","instructions","35","2.1.0","295741","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1232","","","[{""page_index"":0,""viewing_time"":1232}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","303282","19112AC7301141E384A8C8BB888FBC85","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","7527","","{""feedback"":"""",""age"":""37"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","37","Non-Hispanic","Female","White"
