"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","attn_response","attn_correct","similar_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","123597","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6623","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","7","","counterfactual","become hungry","take a walk","50","7","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","136270","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12671","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","74","","counterfactual","sit down","experience pain","50","74","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","143430","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7159","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","76","","similarity","reach for something","","50","76","","","kick something","","","","",""
"","","","","","html-slider-response","13","2.1.0","154793","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11361","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","28","","counterfactual","take a walk","think about something","50","28","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","162890","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8096","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","62","","similarity","kick something","","50","62","","","sit down","","","","",""
"","","","","","html-slider-response","15","2.1.0","172694","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9803","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","75","","similarity","see something","","50","75","","","hear something","","","","",""
"","","","","","html-slider-response","16","2.1.0","188003","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","15307","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","72","","counterfactual","think about something","get sick","50","72","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","196535","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8530","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","71","","similarity","think about something","","50","71","","","remember something","","","","",""
"","","","","","html-slider-response","18","2.1.0","206749","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10213","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","62","","similarity","choose what to do","","50","62","","","remember something","","","","",""
"","","","","","html-slider-response","19","2.1.0","214581","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7831","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","72","","similarity","jump up and down","","50","72","","","sit down","","","","",""
"","","","","","html-slider-response","20","2.1.0","222796","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8213","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","38","","similarity","experience pain","","50","38","","","get tired","","","","",""
"","","","","","html-slider-response","21","2.1.0","229070","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6273","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","25","","similarity","get tired","","50","25","","","feel scared","","","","",""
"","","","","","html-slider-response","22","2.1.0","239929","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10858","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","25","","counterfactual","kick something","think about something","50","25","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","253783","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13853","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","84","","counterfactual","remember something","take a walk","50","84","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","259265","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5481","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","26","","counterfactual","see something","take a walk","50","26","","","","","","","",""
"","","","","","html-slider-response","25","2.1.0","267240","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7973","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","73","","counterfactual","jump up and down","see something","50","73","","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","274063","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6822","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","27","","counterfactual","feel scared","see something","50","27","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","283494","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9430","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","93","","similarity","become hungry","","50","93","","","feel scared","","","","",""
"","","","","","html-slider-response","28","2.1.0","289995","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6499","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","88","","similarity","take a walk","","50","88","","","sit down","","","","",""
"","","","","","html-slider-response","29","2.1.0","300425","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10429","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","24","","similarity","sit down","","50","24","","","jump up and down","","","","",""
"","","","","","html-slider-response","30","2.1.0","306374","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5947","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","95","","counterfactual","reach for something","become hungry","50","95","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","315440","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9065","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","100","yes","","","","","",""
"","","","","","html-slider-response","32","2.1.0","327376","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11935","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","72","","similarity","remember something","","50","72","","","think about something","","","","",""
"","","","","","html-slider-response","33","2.1.0","340050","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12672","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","1","","counterfactual","experience pain","kick something","50","1","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","353010","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","12959","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","75","","similarity","get sick","","50","75","","","get tired","","","","",""
"","","","","","instructions","35","2.1.0","369636","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","","16626","","","[{""page_index"":0,""viewing_time"":16626}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","442676","83C5877FE68A4B3D837E7A17338B3CAB","0198e2e6-c19f-7bb7-bfde-1262328eabd2","0198e2d6-5c2e-73f5-8451-25a6796d814f","demographics_survey","73037","","{""feedback"":""I suppose I tried to make it make sense if I thought the outcome could have been because of the first part. Some didn't work that way, or weren't really related. SO then I just went with my gut."",""age"":""51"",""gender"":""Male"",""other_gender"":"" "",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","I suppose I tried to make it make sense if I thought the outcome could have been because of the first part. Some didn't work that way, or weren't really related. SO then I just went with my gut.","51","Non-Hispanic","Male","White"
