"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","slider_start","attn_response","attn_correct","itemB","similar_itemA","response_value","causal_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","677070","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5041","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","55","","similarity","50","","","experience pain","get tired","55","","","","","",""
"","","","","","html-slider-response","11","2.1.0","683100","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6028","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","60","","counterfactual","50","","","jump up and down","","60","see something","","","","",""
"","","","","","html-slider-response","12","2.1.0","890865","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","207764","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","0","","counterfactual","50","","","think about something","","0","get sick","","","","",""
"","","","","","html-slider-response","13","2.1.0","894262","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","3396","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","0","","counterfactual","50","","","choose what to do","","0","experience pain","","","","",""
"","","","","","html-slider-response","14","2.1.0","905191","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10928","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","17","","counterfactual","50","","","see something","","17","take a walk","","","","",""
"","","","","","html-slider-response","15","2.1.0","910997","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5805","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","85","","similarity","50","","","become hungry","feel scared","85","","","","","",""
"","","","","","html-slider-response","16","2.1.0","916256","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5259","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","5","","counterfactual","50","","","become hungry","","5","take a walk","","","","",""
"","","","","","html-slider-response","17","2.1.0","922050","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5793","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","77","","similarity","50","","","sit down","jump up and down","77","","","","","",""
"","","","","","html-slider-response","18","2.1.0","976224","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","54172","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","41","","counterfactual","50","","","hear something","","41","take a walk","","","","",""
"","","","","","html-slider-response","19","2.1.0","979184","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","2960","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","50","100","yes","","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","1113228","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","134042","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","6","","counterfactual","50","","","kick something","","6","think about something","","","","",""
"","","","","","html-slider-response","21","2.1.0","1125067","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11838","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","27","","counterfactual","50","","","get tired","","27","jump up and down","","","","",""
"","","","","","html-slider-response","22","2.1.0","1132468","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7400","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","66","","similarity","50","","","see something","hear something","66","","","","","",""
"","","","","","html-slider-response","23","2.1.0","1141254","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8785","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","1","","counterfactual","50","","","feel scared","","1","see something","","","","",""
"","","","","","html-slider-response","24","2.1.0","1191317","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","50063","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","38","","counterfactual","50","","","sit down","","38","experience pain","","","","",""
"","","","","","html-slider-response","25","2.1.0","1198739","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7421","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","76","","similarity","50","","","jump up and down","sit down","76","","","","","",""
"","","","","","html-slider-response","26","2.1.0","1220749","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","22009","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","15","","similarity","50","","","choose what to do","remember something","15","","","","","",""
"","","","","","html-slider-response","27","2.1.0","1226440","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5690","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","7","","counterfactual","50","","","get sick","","7","see something","","","","",""
"","","","","","html-slider-response","28","2.1.0","1233902","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7461","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","42","","similarity","50","","","reach for something","kick something","42","","","","","",""
"","","","","","html-slider-response","29","2.1.0","1291467","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","57564","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","12","","counterfactual","50","","","reach for something","","12","become hungry","","","","",""
"","","","","","html-slider-response","30","2.1.0","1299071","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7603","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","43","","counterfactual","50","","","remember something","","43","take a walk","","","","",""
"","","","","","html-slider-response","31","2.1.0","1305168","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6096","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","78","","similarity","50","","","hear something","see something","78","","","","","",""
"","","","","","html-slider-response","32","2.1.0","1310374","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5205","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","15","","similarity","50","","","remember something","think about something","15","","","","","",""
"","","","","","html-slider-response","33","2.1.0","1316621","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6247","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","44","","similarity","50","","","feel scared","get tired","44","","","","","",""
"","","","","","html-slider-response","34","2.1.0","1321584","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4962","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","6","","counterfactual","50","","","take a walk","","6","think about something","","","","",""
"","","","","","instructions","35","2.1.0","1324580","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","","2995","","","[{""page_index"":0,""viewing_time"":2995}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","1333207","7DD0416DB65047FDAA5BCCEDBDF9B817","0198e2e6-53c3-7199-bff7-58d28c53b54d","0198e2d6-5c2e-73f5-8451-25a6796d814f","demographics_survey","8626","","{""feedback"":"""",""age"":""35"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","","35","Non-Hispanic","Male","White"
