"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","correct_response_attn","selected_choice","itemB","preceding_causal_itemA","preceding_similar_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","102961","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","2959","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","","<p style=""font-size: 25px;""><strong>get tired</strong></p>","get sick","see something","get tired","","","","",""
"","","","","","html-button-response","11","2.1.0","107689","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","4726","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","see something","take a walk","hear something","","","","",""
"","","","","","html-button-response","12","2.1.0","113161","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","5471","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","","<p style=""font-size: 25px;""><strong>kick something</strong></p>","reach for something","become hungry","kick something","","","","",""
"","","","","","html-button-response","13","2.1.0","116970","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","3807","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get tired.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","get tired","jump up and down","feel scared","","","","",""
"","","","","","html-button-response","14","2.1.0","121953","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","4982","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","sit down","experience pain","jump up and down","","","","",""
"","","","","","html-button-response","15","2.1.0","127017","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","5063","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","","<p style=""font-size: 25px;""><strong>sit down</strong></p>","jump up and down","see something","sit down","","","","",""
"","","","","","html-button-response","16","2.1.0","133345","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","6326","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","kick something","think about something","sit down","","","","",""
"","","","","","html-button-response","17","2.1.0","137162","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","3816","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","","<p style=""font-size: 25px;""><strong>kick something</strong></p>","experience pain","kick something","get tired","","","","",""
"","","","","","html-button-response","18","2.1.0","140626","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","3462","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","","<p style=""font-size: 25px;""><strong>remember something</strong></p>","think about something","get sick","remember something","","","","",""
"","","","","","instructions","19","2.1.0","146498","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","","5871","","","[{""page_index"":0,""viewing_time"":5871}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","190184","32A674A6032742B99F88E9F6DDF16071","","0199ee82-6072-77a3-8e83-ec647691b665","demographics_survey","43681","","{""feedback"":""Thought about how related things are"",""age"":""55"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","Thought about how related things are","55","Non-Hispanic","Female","White"
