"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","104290","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6430","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","111335","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7041","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","119477","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8138","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","125838","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6357","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","131221","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5379","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","135792","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4568","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","145145","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9350","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","150684","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5535","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","155294","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4606","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","159241","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3943","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","72","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","162940","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3696","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","166647","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3704","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","170767","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4117","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","47","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","175586","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4816","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","1","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","179894","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4305","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","217259","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","37361","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","224733","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7470","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","54","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","229108","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4372","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","232018","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2907","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","235881","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3860","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","239966","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4082","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","41","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","244776","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4806","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","251144","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6365","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","53","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","254369","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3221","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","19","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","258489","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4117","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","275511","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","17020","","","[{""page_index"":0,""viewing_time"":17020}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","315294","328CB227968B468A9944666B7C1C6671","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","39778","","{""feedback"":""If the action made sense and if the action was exciting in some way."",""age"":""39"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","If the action made sense and if the action was exciting in some way.","39","Non-Hispanic","Female","White"
