"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","191933","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","18781","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","choose what to do","experience pain","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","203766","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","11831","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>reach for something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","211599","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","7831","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","think about something","get sick","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","219899","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","8298","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","229949","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","10048","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","feel scared","see something","get tired","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","237398","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","7448","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","244848","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","7448","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","0","","pilot","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","250999","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","6149","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select <strong>""choose what to do""</strong></p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","18","2.1.0","262497","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","11497","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down.</strong> <br>However, you ran out of that specific spell. <br>Which of these two spells would most likely accomplish your goal? <br>Giving the creature the ability to...</p>","1","","pilot","jump up and down","see something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","277648","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","","15150","","","[{""page_index"":0,""viewing_time"":15149}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","335533","35EFEBD41DFE430BB18742CAD1DF586C","","0199ee82-6072-77a3-8e83-ec647691b665","demographics_survey","57882","","{""feedback"":""I chose based on what I felt like which action would lead to the action that I wanted to create the spell for."",""age"":""41"",""gender"":""Female"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","I chose based on what I felt like which action would lead to the action that I wanted to create the spell for.","41","Non-Hispanic","Female","Asian"
