"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","correct_response_attn","selected_choice","itemB","preceding_causal_itemA","preceding_similar_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","66608","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","2285","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>experience pain</strong></p>","reach for something","become hungry","kick something","","","","",""
"","","","","","html-button-response","11","2.1.0","70554","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","3944","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>think about something</strong></p>","sit down","experience pain","jump up and down","","","","",""
"","","","","","html-button-response","12","2.1.0","75047","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","4492","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>get tired</strong></p>","jump up and down","see something","sit down","","","","",""
"","","","","","html-button-response","13","2.1.0","78579","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","3531","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","become hungry","take a walk","feel scared","","","","",""
"","","","","","html-button-response","14","2.1.0","80289","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","1709","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","feel scared","see something","get tired","","","","",""
"","","","","","html-button-response","15","2.1.0","83056","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","2766","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>become hungry</strong></p>","get tired","jump up and down","feel scared","","","","",""
"","","","","","html-button-response","16","2.1.0","88006","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","4949","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","0","","following","","<p style=""font-size: 25px;"">The ability to <strong>hear something</strong></p>","remember something","take a walk","think about something","","","","",""
"","","","","","html-button-response","17","2.1.0","92117","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","4110","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","","<p style=""font-size: 25px;"">The ability to <strong>talk a walk</strong></p>","kick something","think about something","sit down","","","","",""
"","","","","","html-button-response","18","2.1.0","112929","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","20811","<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>The creature has one of the following two abilities, and not the other. <br> Which of these two do you think the creature has?</p>","1","","following","","<p style=""font-size: 25px;"">The ability to <strong>feel scared</strong></p>","think about something","get sick","remember something","","","","",""
"","","","","","instructions","19","2.1.0","114526","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","","1595","","","[{""page_index"":0,""viewing_time"":1595}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","180160","8E651BA067AF4F99B1EE573B238E0EDA","","019a08ad-b591-7c64-8279-6ee296daa48d","demographics_survey","65631","","{""feedback"":""The factors which influence how I responded were thinking what the creature had the ability to do and what the most likely choice would be between the two options. I do not have any questions regarding the experiment."",""age"":""33"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","The factors which influence how I responded were thinking what the creature had the ability to do and what the most likely choice would be between the two options. I do not have any questions regarding the experiment.","33","Non-Hispanic","Male","White"
