"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","212703","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","5181","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>experience pain</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","experience pain","kick something","feel scared","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","224217","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","11512","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>choose what to do</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","choose what to do","feel scared","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","228133","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","3913","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","13","2.1.0","236636","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","8501","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>sit down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","245364","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","8726","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","kick something","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","248929","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","3564","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","252299","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","3369","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>remember something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","remember something","take a walk","think about something","<p style=""font-size: 25px;""><strong>think about something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","254621","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","2320","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","259422","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","4799","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>hear something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","264028","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","","4605","","","[{""page_index"":0,""viewing_time"":4604}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","279672","B68BD0E6F41A485B82915E7849D16C84","a0253c3a-24bb-4b4b-8e17-50259f2e9424","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","15625","","{""feedback"":""none"",""age"":""32"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Hispanic""}","","","","","","","","none","32","Hispanic","Female","White"
