"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","99317","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","8171","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>kick something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","kick something","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","108118","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","8800","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>feel scared</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","feel scared","see something","become hungry","<p style=""font-size: 25px;""><strong>become hungry</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","117951","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","9832","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>become hungry</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","become hungry","take a walk","experience pain","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","126050","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","8097","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>take a walk</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","take a walk","think about something","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","131272","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","5221","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>see something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","135110","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","3837","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>think about something</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","think about something","take a walk","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","139812","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","4701","<p style=""font-size: 25px;"">For this question, please select ""<strong>choose what to do</strong>""</p>
            <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","17","2.1.0","147541","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","7727","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>get sick</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","0","","similar","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","152826","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","5284","<p style=""font-size: 25px;"">Suppose that you had magical powers, and wanted to give a creature the ability to <strong>jump up and down</strong>. 
               <br>However you ran out of that specific spell. 
               <br>Which of these other two spells would most likely accomplish your goal?</p>
               <p style=""font-size: 25px;"">Giving the creature the ability to...</p>","1","","similar","jump up and down","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","163267","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","","10439","","","[{""page_index"":0,""viewing_time"":10439}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","201545","8846530EA4894B7CA4F35FFE4BF667C3","3de80bee-b950-4b8b-ad6f-a1470955777f","96564893-8422-4b16-9829-37cef1b14394","demographics_survey","38276","","{""feedback"":""What seemed related in my mind (even if only vaguely) is what I chose."",""age"":""59"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","What seemed related in my mind (even if only vaguely) is what I chose.","59","Non-Hispanic","Male","White"
