"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","correct_response_attn","selected_choice","itemB","preceding_causal_itemA","preceding_similar_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","69008","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","2142","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>jump up and down.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","0","","standard","","<p style=""font-size: 25px;""><strong>sit down</strong></p>","jump up and down","see something","sit down","","","","",""
"","","","","","html-button-response","11","2.1.0","70616","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1608","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>sit down.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","0","","standard","","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","sit down","experience pain","jump up and down","","","","",""
"","","","","","html-button-response","12","2.1.0","72449","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1831","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>experience pain.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","0","","standard","","<p style=""font-size: 25px;""><strong>kick something</strong></p>","experience pain","kick something","get tired","","","","",""
"","","","","","html-button-response","13","2.1.0","74253","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1803","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>kick something.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","1","","standard","","<p style=""font-size: 25px;""><strong>think about something</strong></p>","kick something","think about something","sit down","","","","",""
"","","","","","html-button-response","14","2.1.0","81181","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","6928","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>get tired.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","1","","standard","","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","get tired","jump up and down","feel scared","","","","",""
"","","","","","html-button-response","15","2.1.0","82455","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1272","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>hear something.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","0","","standard","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","hear something","take a walk","see something","","","","",""
"","","","","","html-button-response","16","2.1.0","84103","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1647","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>feel scared.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","1","","standard","","<p style=""font-size: 25px;""><strong>see something</strong></p>","feel scared","see something","get tired","","","","",""
"","","","","","html-button-response","17","2.1.0","85412","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","1308","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>become hungry.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","0","","standard","","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","become hungry","take a walk","feel scared","","","","",""
"","","","","","html-button-response","18","2.1.0","88229","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","2817","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, your goal is to give this creature the capacity to <strong>remember something.</strong> <br>However, you ran out of that specific spell.<br>Which of these two spells would most likely accomplish your goal? <br>The spell that grants the capacity to...</p>","1","","standard","","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","remember something","take a walk","think about something","","","","",""
"","","","","","instructions","19","2.1.0","93709","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","","5480","","","[{""page_index"":0,""viewing_time"":5480}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","127973","F15832A8D5744F44B766F8A1CE2B3B3D","","0199f327-5758-76ec-86b2-e20a5114ed1c","demographics_survey","34262","","{""feedback"":""Based on thoughts/opinion for choices"",""age"":""29"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","Based on thoughts/opinion for choices","29","Non-Hispanic","Male","White"
