"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","13","2.1.0","49804","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2110","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","82","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","54460","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4655","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","80","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","58083","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3622","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","6","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","60516","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2431","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","62835","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2318","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","65012","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2174","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","67356","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2342","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","65","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","69619","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2263","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","72027","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2407","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","34","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","73805","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1774","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","76084","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2276","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","78955","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2869","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","82236","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3279","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","84988","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2751","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","77","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","88428","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3439","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","91619","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3190","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","94293","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2670","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","96852","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2558","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","91","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","99549","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2694","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","102187","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2636","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","104515","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2327","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","107388","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2869","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","111148","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3761","","","[{""page_index"":0,""viewing_time"":3760}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","129765","DA02C14F9A934ADFB2A1808C62AC90F2","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","18615","","{""feedback"":""Previous life experiences"",""age"":""27"",""gender"":""Male"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","Previous life experiences","27","Non-Hispanic","Male","White"
