"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","11","2.1.0","93544","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6204","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","57","","causal","think about something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","99271","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5725","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","67","","causal","see something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","104126","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4850","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","108990","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4861","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","93","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","113282","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4290","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","8","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","118423","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5140","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","124454","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6028","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","129524","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5067","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","150373","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","20847","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","causal","remember something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","162121","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","11746","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","24","","similar","get tired","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","166656","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4534","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","55","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","176144","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9486","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","187301","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","11155","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","58","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","191944","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4640","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","196583","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4636","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","6","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","200354","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3769","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","79","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","205446","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5090","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","47","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","211520","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6072","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","56","","similar","choose what to do","","50","remember something","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","216963","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5441","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","become hungry","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","225756","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8792","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","232534","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6776","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","237515","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4980","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","25","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","242115","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4599","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","246835","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4711","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","64","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","instructions","35","2.1.0","264287","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","17450","","","[{""page_index"":0,""viewing_time"":17449}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","309585","8502DB0414F34603A3581FA9EB553EDC","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","45260","","{""feedback"":""I just went with intuition and if the explanation would make sense or not, as some of them did and some of them did not."",""age"":""28"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I just went with intuition and if the explanation would make sense or not, as some of them did and some of them did not.","28","Non-Hispanic","Female","White"
