"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","89328","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7747","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","causal","get sick","see something","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","92294","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2963","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","reach for something","","50","kick something","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","97678","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5380","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","causal","experience pain","kick something","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","110228","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","12547","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","20","","similar","take a walk","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","113409","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3179","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","17","","similar","become hungry","","50","experience pain","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","117277","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3865","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","similar","kick something","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","119626","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2346","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","61","","causal","feel scared","see something","50","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","123177","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3549","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","feel scared","","50","become hungry","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","129311","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6131","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","68","","similar","remember something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","154610","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","25296","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","73","","causal","sit down","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","157478","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2864","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","20","","causal","choose what to do","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","159944","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2461","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","causal","jump up and down","think about something","50","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","162111","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2163","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","75","","causal","reach for something","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","163944","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","1830","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","get tired","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","167111","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3163","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","218910","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","51797","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","56","","similar","experience pain","","50","feel scared","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","221676","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2763","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","62","","causal","hear something","take a walk","50","","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","243693","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","22014","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","29","","similar","hear something","","50","see something","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","246325","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2630","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","28","","causal","kick something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","249658","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3331","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","60","","similar","get sick","","50","get tired","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","252144","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2484","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","38","","similar","see something","","50","hear something","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","254924","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2778","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","37","","causal","take a walk","think about something","50","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","258227","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3301","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","1","","similar","jump up and down","","50","sit down","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","261575","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3346","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","81","","similar","think about something","","50","remember something","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","264092","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","2516","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","20","","similar","sit down","","50","jump up and down","","","","","","",""
"","","","","","instructions","35","2.1.0","269992","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5899","","","[{""page_index"":0,""viewing_time"":5899}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","294445","EEEA37655E914F7CAF298B09C263CDF5","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","24449","","{""feedback"":""I was thinking about how logical the thing seemed to be. I wanted to make sure the first thing was logically connected to the second and made sense and was realistic."",""age"":""33"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","I was thinking about how logical the thing seemed to be. I wanted to make sure the first thing was logically connected to the second and made sense and was realistic.","33","Non-Hispanic","Female","White"
