"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","124287","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5569","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","26","","similar","sit down","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","11","2.1.0","130325","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6033","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","49","","similar","kick something","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","154580","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","24253","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","33","","similar","experience pain","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","13","2.1.0","160256","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5674","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","83","","similar","remember something","think about something","50","","","","","","","",""
"","","","","","html-slider-response","14","2.1.0","164280","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4022","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","15","","similar","get tired","feel scared","50","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","170122","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5837","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","12","","similar","become hungry","experience pain","50","","","","","","","",""
"","","","","","html-slider-response","16","2.1.0","180011","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9885","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>heard something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","69","","causal","hear something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","185783","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5767","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>sat down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","10","","similar","jump up and down","sit down","50","","","","","","","",""
"","","","","","html-slider-response","18","2.1.0","192617","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6832","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","causal","think about something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","19","2.1.0","223644","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","31023","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","choose what to do","remember something","50","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","229472","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5826","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","86","","similar","think about something","remember something","50","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","235377","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5903","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","72","","causal","take a walk","","50","think about something","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","241761","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6379","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","14","","similar","take a walk","jump up and down","50","","","","","","","",""
"","","","","","html-slider-response","23","2.1.0","249870","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","8105","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","11","","similar","get sick","get tired","50","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","261248","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","11374","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes","","","","",""
"","","","","","html-slider-response","25","2.1.0","268822","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","7569","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>kicked something</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","70","","causal","kick something","","50","think about something","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","278682","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9856","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","90","","causal","experience pain","","50","kick something","","","","","","",""
"","","","","","html-slider-response","27","2.1.0","285246","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","6558","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","63","","causal","remember something","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","295015","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","9765","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","causal","get sick","","50","see something","","","","","","",""
"","","","","","html-slider-response","29","2.1.0","299334","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4317","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","52","","causal","jump up and down","","50","think about something","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","303514","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4178","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got tired</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","71","","causal","get tired","","50","jump up and down","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","308128","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4610","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","88","","causal","feel scared","","50","see something","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","312060","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","3929","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","51","","causal","become hungry","","50","take a walk","","","","","","",""
"","","","","","html-slider-response","33","2.1.0","316797","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","4733","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","13","","similar","feel scared","become hungry","50","","","","","","","",""
"","","","","","html-slider-response","34","2.1.0","322369","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","5570","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","76","","causal","see something","","50","take a walk","","","","","","",""
"","","","","","instructions","35","2.1.0","336559","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","","14187","","","[{""page_index"":0,""viewing_time"":14187}]","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","414036","14AC26F60640419982870C6396588A13","","019962ea-f9ac-7016-9d17-26108c8e2fd7","demographics_survey","77470","","{""feedback"":""My responses were based on if the statement made sense to me."",""age"":""44"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Hispanic""}","","","","","","","","","My responses were based on if the statement made sense to me.","44","Hispanic","Female","White"
