"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","preceding_causal_itemA","preceding_similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","150724","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","8426","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>feel scared</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","0","","named_spell","feel scared","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","156419","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","5693","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>kick something</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","0","","named_spell","kick something","think about something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","162308","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","5888","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>choose what to do</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","1","","named_spell","choose what to do","experience pain","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","176988","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","14677","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>experience pain</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","0","","named_spell","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","184847","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","7858","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>jump up and down</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","0","","named_spell","jump up and down","see something","sit down","<p style=""font-size: 25px;""><strong>sit down</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","192859","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","8010","<p style=""font-size: 25px;"">For this question, ignore the previous instructions. <br>Instead, please select <strong>""choose what to do""</strong></p>","0","","attention_check","","","","choose what to do","choose what to do","","","","",""
"","","","","","html-button-response","16","2.1.0","203169","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","10308","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>reach for something</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","1","","named_spell","reach for something","become hungry","kick something","<p style=""font-size: 25px;""><strong>kick something</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","207879","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","4709","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>hear something</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","1","","named_spell","hear something","take a walk","see something","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","212069","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","4189","<p style=""font-size: 25px;"">You are working on a new creature which currently has no capabilities. <br>Using your magical powers, you cast the <em>Ulana</em> spell. <br>The <em>Ulana</em> spell gives the creature the capacity to <strong>sit down</strong>, and one other capacity. <br>Which do you think is this other capacity? </p>","0","","named_spell","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>jump up and down</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","219375","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","","7304","","","[{""page_index"":0,""viewing_time"":7304}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","278836","CB90B0DF0ADF49B3A06248593DBE7360","","0199f2a0-e393-77c9-8aea-ce82d4d5233b","demographics_survey","59457","","{""feedback"":""How correlated the given ability is to the available choices."",""age"":""27"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","How correlated the given ability is to the available choices.","27","Non-Hispanic","Male","Black/African American"
