"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similar_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"","","","","","html-button-response","10","2.1.0","269431","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","1158","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>see something</strong>? <br>I would make them... </p>","0","","ordinary","see something","take a walk","hear something","<p style=""font-size: 25px;""><strong>hear something</strong></p>","","","","","",""
"","","","","","html-button-response","11","2.1.0","270058","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","627","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>experience pain</strong>? <br>I would make them... </p>","1","","ordinary","experience pain","kick something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","12","2.1.0","271001","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","942","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get sick</strong>? <br>I would make them... </p>","0","","ordinary","get sick","see something","get tired","<p style=""font-size: 25px;""><strong>get tired</strong></p>","","","","","",""
"","","","","","html-button-response","13","2.1.0","271488","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","487","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>jump up and down</strong>? <br>I would make them... </p>","0","","ordinary","jump up and down","see something","sit down","<p style=""font-size: 25px;""><strong>see something</strong></p>","","","","","",""
"","","","","","html-button-response","14","2.1.0","272197","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","708","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>get tired</strong>? <br>I would make them... </p>","0","","ordinary","get tired","jump up and down","feel scared","<p style=""font-size: 25px;""><strong>feel scared</strong></p>","","","","","",""
"","","","","","html-button-response","15","2.1.0","272822","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","625","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>think about something</strong>? <br>I would make them... </p>","0","","ordinary","think about something","get sick","remember something","<p style=""font-size: 25px;""><strong>remember something</strong></p>","","","","","",""
"","","","","","html-button-response","16","2.1.0","273288","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","465","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>become hungry</strong>? <br>I would make them... </p>","0","","ordinary","become hungry","take a walk","feel scared","<p style=""font-size: 25px;""><strong>take a walk</strong></p>","","","","","",""
"","","","","","html-button-response","17","2.1.0","273784","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","495","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>sit down</strong>? <br>I would make them... </p>","1","","ordinary","sit down","experience pain","jump up and down","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","html-button-response","18","2.1.0","274385","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","600","<p style=""font-size: 25px;"">Which of these actions would you do to make someone 
                <strong>choose what to do</strong>? <br>I would make them... </p>","1","","ordinary","choose what to do","experience pain","remember something","<p style=""font-size: 25px;""><strong>experience pain</strong></p>","","","","","",""
"","","","","","instructions","19","2.1.0","275505","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","","1119","","","[{""page_index"":0,""viewing_time"":1119}]","","","","","","","","","","",""
"","","","","","survey-html-form","20","2.1.0","283382","40381C55A6C844129B2A9C2E67A37740","","019a7554-4882-75ac-add4-95f1a495302d","demographics_survey","7877","","{""feedback"":"""",""age"":""19"",""gender"":""Male"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","19","Non-Hispanic","Male","Asian"
