"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","attn_response","attn_correct","similar_itemA","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.1.0","283231","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10245","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","4","","similarity","choose what to do","","50","4","","","remember something","","","","",""
"","","","","","html-slider-response","11","2.1.0","294479","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11247","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","0","","counterfactual","kick something","think about something","50","0","","","","","","","",""
"","","","","","html-slider-response","12","2.1.0","337282","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","42802","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","61","","similarity","kick something","","50","61","","","sit down","","","","",""
"","","","","","html-slider-response","13","2.1.0","342971","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5688","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","27","","similarity","think about something","","50","27","","","remember something","","","","",""
"","","","","","html-slider-response","14","2.1.0","381087","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","38115","<p style=""font-size: 25px;"">A person <strong>got sick</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get sick</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","27","","counterfactual","think about something","get sick","50","27","","","","","","","",""
"","","","","","html-slider-response","15","2.1.0","387829","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6741","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","8","","similarity","feel scared","","50","8","","","get tired","","","","",""
"","","","","","html-slider-response","16","2.1.0","409202","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","21372","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","10","","counterfactual","get sick","see something","50","10","","","","","","","",""
"","","","","","html-slider-response","17","2.1.0","421075","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","11872","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","30","","similarity","get sick","","50","30","","","get tired","","","","",""
"","","","","","html-slider-response","18","2.1.0","483395","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","62319","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","29","","similarity","experience pain","","50","29","","","get tired","","","","",""
"","","","","","html-slider-response","19","2.1.0","488471","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5075","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","17","","counterfactual","take a walk","think about something","50","17","","","","","","","",""
"","","","","","html-slider-response","20","2.1.0","493985","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5513","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","3","","counterfactual","sit down","experience pain","50","3","","","","","","","",""
"","","","","","html-slider-response","21","2.1.0","501168","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7181","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","8","","counterfactual","choose what to do","experience pain","50","8","","","","","","","",""
"","","","","","html-slider-response","22","2.1.0","506506","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5337","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","71","","similarity","take a walk","","50","71","","","sit down","","","","",""
"","","","","","html-slider-response","23","2.1.0","513095","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6588","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","12","","counterfactual","feel scared","see something","50","12","","","","","","","",""
"","","","","","html-slider-response","24","2.1.0","521022","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","7926","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","84","","similarity","jump up and down","","50","84","","","sit down","","","","",""
"","","","","","html-slider-response","25","2.1.0","527043","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6020","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","11","","counterfactual","become hungry","take a walk","50","11","","","","","","","",""
"","","","","","html-slider-response","26","2.1.0","585880","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","58836","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","41","","similarity","sit down","","50","41","","","jump up and down","","","","",""
"","","","","","html-slider-response","27","2.1.0","599304","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","13422","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","13","","counterfactual","experience pain","kick something","50","13","","","","","","","",""
"","","","","","html-slider-response","28","2.1.0","604357","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5052","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","76","","similarity","get tired","","50","76","","","feel scared","","","","",""
"","","","","","html-slider-response","29","2.1.0","635971","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","31613","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","reach for something","become hungry","50","0","","","","","","","",""
"","","","","","html-slider-response","30","2.1.0","641115","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","5143","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","0","","counterfactual","see something","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","31","2.1.0","651689","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","10572","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","18","","counterfactual","jump up and down","see something","50","18","","","","","","","",""
"","","","","","html-slider-response","32","2.1.0","661602","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","9913","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","76","","similarity","see something","","50","76","","","hear something","","","","",""
"","","","","","html-slider-response","33","2.1.0","665933","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","4330","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","87","","similarity","become hungry","","50","87","","","feel scared","","","","",""
"","","","","","html-slider-response","34","2.1.0","672156","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","6223","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","15","","counterfactual","get tired","jump up and down","50","15","","","","","","","",""
"","","","","","instructions","35","2.1.0","680708","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","","8551","","","[{""page_index"":0,""viewing_time"":8551}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.1.0","761659","92689FA798BF4F66B9D1370DC20C2795","0198e2e6-4971-7717-8d6b-4af6d851b767","0198e2d6-5c2e-73f5-8451-25a6796d814f","demographics_survey","80950","","{""feedback"":""using common sense and logic to determine if it made sense to do the same thing or not depending of the scenario. "",""age"":""21"",""gender"":""Male"",""other_gender"":"""",""race"":""American Indian/Alaska Native"",""other_race"":""latino mixed"",""ethnicity"":""Hispanic""}","","","","","","","","","","using common sense and logic to determine if it made sense to do the same thing or not depending of the scenario. ","21","Hispanic","Male","American Indian/Alaska Native"
