"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","similar_itemA","slider_start","causal_itemA","attn_response","attn_correct"
"","","","","","html-slider-response","15","2.1.0","60634","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3231","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","44","","causal","think about something","","50","take a walk","",""
"","","","","","html-slider-response","16","2.1.0","64342","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3707","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>heard something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","see something","hear something","50","","",""
"","","","","","html-slider-response","17","2.1.0","66794","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2452","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","choose what to do","","50","feel scared","",""
"","","","","","html-slider-response","18","2.1.0","69166","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2370","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>reached for something</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","reach for something","kick something","50","","",""
"","","","","","html-slider-response","19","2.1.0","71243","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2076","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>took a walk</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","take a walk","","50","think about something","",""
"","","","","","html-slider-response","20","2.1.0","74741","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3497","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","sit down","","50","experience pain","",""
"","","","","","html-slider-response","21","2.1.0","80253","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","5512","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","choose what to do","remember something","50","","",""
"","","","","","html-slider-response","22","2.1.0","82447","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2193","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","get sick","","50","see something","",""
"","","","","","html-slider-response","23","2.1.0","84462","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2014","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>became hungry</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","feel scared","become hungry","50","","",""
"","","","","","html-slider-response","24","2.1.0","89066","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","4604","<p style=""font-size: 25px;"">Consider the following statement: </p>
             <p style=""font-size: 25px;"">Someone <strong>chose what to do</strong>. </p>
             <p style=""font-size: 25px;"">For this question, please move the slider to <strong>""Not at all""</strong></p>","0","","attention_check_2","","","50","","0","yes"
"","","","","","html-slider-response","25","2.1.0","91884","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2817","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>thought about something</strong> because they <strong>remembered something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","similar","think about something","remember something","50","","",""
"","","","","","html-slider-response","26","2.1.0","94595","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2709","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>got sick</strong> because they <strong>got tired</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","get sick","get tired","50","","",""
"","","","","","html-slider-response","27","2.1.0","96709","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2114","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>felt scared</strong> because they <strong>saw something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","feel scared","","50","see something","",""
"","","","","","html-slider-response","28","2.1.0","99121","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2411","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>became hungry</strong> because they <strong>experienced pain</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","become hungry","experience pain","50","","",""
"","","","","","html-slider-response","29","2.1.0","101799","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2678","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>felt scared</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","experience pain","feel scared","50","","",""
"","","","","","html-slider-response","30","2.1.0","104017","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2217","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>experienced pain</strong> because they <strong>kicked something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","experience pain","","50","kick something","",""
"","","","","","html-slider-response","31","2.1.0","107538","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3520","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>jumped up and down</strong> because they <strong>thought about something</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","100","","causal","jump up and down","","50","think about something","",""
"","","","","","html-slider-response","32","2.1.0","111512","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3973","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>saw something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","causal","see something","","50","take a walk","",""
"","","","","","html-slider-response","33","2.1.0","134710","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","23197","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>remembered something</strong> because they <strong>took a walk</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","50","","causal","remember something","","50","take a walk","",""
"","","","","","html-slider-response","34","2.1.0","137176","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","2466","<p style=""font-size: 25px;"">Consider the following statement: </p>
               <p style=""font-size: 25px;"">Someone <strong>sat down</strong> because they <strong>jumped up and down</strong>.</p>
               <p style=""font-size: 25px;"">To what extent is this a satisfactory explanation?</p>","0","","similar","sit down","jump up and down","50","","",""
"","","","","","instructions","35","2.1.0","140380","EABB32E867BA40608CAFF96B0F4CDAA1","","01995e61-aa68-7c40-a165-d70fbb70a291","","3203","","","[{""page_index"":0,""viewing_time"":3203}]","","","","","","",""
