"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","mturk_participant_id","mturk_assignment_id","mturk_project_id","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","slider_start","response_value","similar_itemA","attn_response","attn_correct","feedback","age","ethnicity","gender","race"
"","","","","","html-slider-response","10","2.0.0","506183","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4099","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","25","","similarity","hear something","","50","25","see something","","","","","","",""
"","","","","","html-slider-response","11","2.0.0","510364","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4177","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>remembered something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>remembered the same thing</strong>?</p>","0","","similarity","experience pain","","50","0","feel scared","","","","","","",""
"","","","","","html-slider-response","12","2.0.0","513780","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3413","<p style=""font-size: 25px;"">A person <strong>got tired</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>get tired</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","0","","similarity","think about something","","50","0","remember something","","","","","","",""
"","","","","","html-slider-response","13","2.0.0","517692","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3909","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>took a walk</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>taken the same walk</strong>?</p>","0","","counterfactual","kick something","think about something","50","0","","","","","","","",""
"","","","","","html-slider-response","14","2.0.0","523002","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5306","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","24","","similarity","choose what to do","","50","24","remember something","","","","","","",""
"","","","","","html-slider-response","15","2.0.0","527230","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4224","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","0","","counterfactual","take a walk","think about something","50","0","","","","","","","",""
"","","","","","html-slider-response","16","2.0.0","536218","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8985","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","53","","similarity","see something","","50","53","hear something","","","","","","",""
"","","","","","html-slider-response","17","2.0.0","542135","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5913","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>got tired</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>gotten tired all the same</strong>?</p>","40","","similarity","take a walk","","50","40","jump up and down","","","","","","",""
"","","","","","html-slider-response","18","2.0.0","550254","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8116","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>became hungry</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>become hungry all the same</strong>?</p>","100","","counterfactual","choose what to do","feel scared","50","100","","","","","","","",""
"","","","","","html-slider-response","19","2.0.0","554416","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4158","<p style=""font-size: 25px;"">A person <strong>became hungry</strong>, then they <strong>reached for something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>become hungry</strong>. <br>Would they still have <strong>reached for the same thing</strong>?</p>","50","","counterfactual","hear something","take a walk","50","50","","","","","","","",""
"","","","","","html-slider-response","20","2.0.0","557110","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2692","<p style=""font-size: 25px;"">A person <strong>felt scared</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>feel scared</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","50","","similarity","get tired","","50","50","feel scared","","","","","","",""
"","","","","","html-slider-response","21","2.0.0","561444","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4330","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>got tired</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely not""</strong></p>","0","","attention_check_counterfactual","","","50","","","0","yes","","","","",""
"","","","","","html-slider-response","22","2.0.0","565648","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4201","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>heard something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>heard the same thing</strong>?</p>","0","","counterfactual","reach for something","become hungry","50","0","","","","","","","",""
"","","","","","html-slider-response","23","2.0.0","568474","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","2822","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt hungry</strong>.</p>
             <p style=""font-size: 25px;"">For this question, please select <strong>""definitely yes""</strong></p>","100","","attention_check_similarity","","","50","","","100","yes","","","","",""
"","","","","","html-slider-response","24","2.0.0","571927","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3450","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>chose what to do</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>chosen to do the same thing</strong>?</p>","50","","similarity","jump up and down","","50","50","sit down","","","","","","",""
"","","","","","html-slider-response","25","2.0.0","575613","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3683","<p style=""font-size: 25px;"">A person <strong>heard something</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>hear something</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","0","","similarity","become hungry","","50","0","experience pain","","","","","","",""
"","","","","","html-slider-response","26","2.0.0","579924","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4308","<p style=""font-size: 25px;"">A person <strong>remembered something</strong>, then they <strong>thought about something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>remember something</strong>. <br>Would they still have <strong>thought the same thing</strong>?</p>","0","","similarity","sit down","","50","0","jump up and down","","","","","","",""
"","","","","","html-slider-response","27","2.0.0","583646","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","3718","<p style=""font-size: 25px;"">A person <strong>experienced pain</strong>, then they <strong>sat down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>experience pain</strong>. <br>Would they still have <strong>sat down at the same place</strong>?</p>","0","","counterfactual","see something","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","28","2.0.0","589983","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","6334","<p style=""font-size: 25px;"">A person <strong>kicked something</strong>, then they <strong>experienced pain</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>kick something</strong>. <br>Would they still have <strong>experienced the same pain</strong>?</p>","0","","counterfactual","get tired","jump up and down","50","0","","","","","","","",""
"","","","","","html-slider-response","29","2.0.0","594627","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4641","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>felt scared</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>felt scared all the same</strong>?</p>","0","","counterfactual","remember something","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","30","2.0.0","600193","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5563","<p style=""font-size: 25px;"">A person <strong>took a walk</strong>, then they <strong>saw something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>take a walk</strong>. <br>Would they still have <strong>seen the same thing</strong>?</p>","0","","counterfactual","become hungry","take a walk","50","0","","","","","","","",""
"","","","","","html-slider-response","31","2.0.0","604229","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","4033","<p style=""font-size: 25px;"">A person <strong>jumped up and down</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>jump up and down</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","50","","similarity","feel scared","","50","50","become hungry","","","","","","",""
"","","","","","html-slider-response","32","2.0.0","609483","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5251","<p style=""font-size: 25px;"">A person <strong>saw something</strong>, then they <strong>got sick</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>see something</strong>. <br>Would they still have <strong>gotten sick in the same way</strong>?</p>","24","","counterfactual","think about something","take a walk","50","24","","","","","","","",""
"","","","","","html-slider-response","33","2.0.0","617126","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","7641","<p style=""font-size: 25px;"">A person <strong>thought about something</strong>, then they <strong>kicked something</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>think about something</strong>. <br>Would they still have <strong>kicked the same thing</strong>?</p>","0","","counterfactual","feel scared","see something","50","0","","","","","","","",""
"","","","","","html-slider-response","34","2.0.0","625622","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","8492","<p style=""font-size: 25px;"">A person <strong>sat down</strong>, then they <strong>jumped up and down</strong>.</p> 
               <p style=""font-size: 25px;"">Suppose that they didn't <strong>sit down</strong>. <br>Would they still have <strong>jumped up and down</strong>?</p>","75","","similarity","get sick","","50","75","get tired","","","","","","",""
"","","","","","instructions","35","2.0.0","630740","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","","5116","","","[{""page_index"":0,""viewing_time"":5116}]","","","","","","","","","","","","",""
"","","","","","survey-html-form","36","2.0.0","661968","5EA94069FA3548FEBFACABDBB348994C","cc33129b-a82f-4338-aa84-15c2460452ec","63b64ef0-0a17-45d4-99b8-0e7682bd8206","demographics_survey","31218","","{""feedback"":""If the situation was negative then I picked the appropriate answer."",""age"":""26"",""gender"":""Male"",""other_gender"":"""",""race"":""Asian"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","","","","","","","","","If the situation was negative then I picked the appropriate answer.","26","Non-Hispanic","Male","Asian"
